Assessor Book,Assessor Page,Assessor Parcel,# of Accessory Dwelling Units
2115.0,017,010,1.0
2408.0,021,021,1.0
2021.0,016,005,1.0
7463.0,009,016,1.0
4256.0,031,020,1.0
2621.0,031,010,1.0
2014.0,036,014,1.0
6057.0,002,015,1.0
5024.0,023,005,2.0
2255.0,005,010,1.0
2075.0,020,020,1.0
5018.0,033,003,1.0
2682.0,021,001,1.0
6016.0,031,031,1.0
5425.0,006,015,1.0
2679.0,002,005,1.0
5691.0,004,026,1.0
2689.0,027,006,1.0
5512.0,015,012,1.0
2672.0,003,027,1.0
4108.0,022,013,1.0
5068.0,014,003,1.0
2510.0,007,024,1.0
4246.0,025,024,1.0
2611.0,016,017,1.0
2020.0,022,029,1.0
6117.0,026,014,1.0
4217.0,025,017,1.0
5669.0,027,013,1.0
5016.0,035,015,1.0
2132.0,015,012,1.0
4378.0,007,006,1.0
2415.0,012,018,1.0
2012.0,004,026,1.0
2681.0,017,007,1.0
5437.0,007,008,1.0
2689.0,026,001,1.0
2407.0,008,010,1.0
2644.0,013,016,1.0
2115.0,011,004,1.0
2026.0,006,007,1.0
2026.0,026,011,1.0
2028.0,020,022,1.0
2337.0,020,024,1.0
2408.0,019,023,1.0
5434.0,020,005,1.0
7415.0,018,032,1.0
4233.0,015,016,1.0
4001.0,029,006,1.0
2715.0,014,021,1.0
5594.0,014,021,1.0
2408.0,015,006,1.0
2341.0,009,019,1.0
2322.0,020,046,1.0
2621.0,004,003,1.0
2151.0,009,007,1.0
2243.0,005,016,1.0
4256.0,012,029,1.0
2689.0,024,002,1.0
2551.0,025,063,1.0
5460.0,006,011,1.0
2305.0,028,023,1.0
2779.0,013,020,1.0
2169.0,003,035,1.0
2633.0,015,023,1.0
2654.0,017,004,1.0
5517.0,020,001,1.0
2309.0,019,026,1.0
2403.0,013,002,1.0
5060.0,005,022,1.0
4294.0,002,011,1.0
2502.0,011,049,1.0
2628.0,024,005,1.0
2571.0,008,032,1.0
5442.0,014,001,1.0
2356.0,030,005,1.0
5092.0,011,008,1.0
5517.0,016,020,1.0
5063.0,024,017,1.0
5476.0,019,009,1.0
5116.0,016,006,1.0
2648.0,013,027,1.0
4315.0,015,016,1.0
5069.0,028,011,1.0
2353.0,031,008,1.0
2134.0,037,004,1.0
2230.0,007,001,1.0
2414.0,007,019,1.0
7349.0,026,004,1.0
2329.0,006,004,1.0
4218.0,004,046,1.0
2322.0,017,020,1.0
2414.0,014,013,1.0
6042.0,026,014,1.0
4264.0,019,025,1.0
5074.0,023,020,1.0
4311.0,007,010,1.0
2305.0,008,019,1.0
2310.0,020,005,1.0
5527.0,023,007,1.0
5185.0,011,012,1.0
5455.0,001,024,1.0
2673.0,008,032,1.0
5588.0,023,010,1.0
5523.0,037,013,1.0
5040.0,032,016,1.0
5671.0,013,008,1.0
5210.0,028,002,1.0
4432.0,008,017,1.0
2308.0,006,011,1.0
5690.0,020,011,1.0
2764.0,010,026,1.0
2175.0,012,015,1.0
5445.0,011,012,1.0
2250.0,013,016,1.0
2244.0,028,010,1.0
2551.0,034,001,1.0
6018.0,030,001,1.0
2650.0,033,017,1.0
5516.0,019,018,1.0
5535.0,011,020,1.0
5062.0,002,012,1.0
2365.0,002,015,1.0
5063.0,019,024,1.0
2013.0,006,011,1.0
2269.0,014,016,1.0
2245.0,011,013,1.0
2344.0,023,010,1.0
5429.0,008,023,1.0
7414.0,020,008,1.0
2148.0,009,010,1.0
5432.0,003,005,1.0
7416.0,018,012,1.0
5057.0,022,004,1.0
2038.0,033,003,1.0
2640.0,023,015,1.0
4005.0,010,015,1.0
5567.0,011,023,1.0
2666.0,026,003,1.0
2768.0,010,008,1.0
2673.0,015,097,1.0
5064.0,007,007,1.0
6061.0,026,022,1.0
2108.0,009,003,1.0
4230.0,020,015,1.0
2128.0,030,022,1.0
2679.0,008,030,1.0
5055.0,017,002,1.0
2321.0,007,038,2.0
2690.0,016,018,1.0
2566.0,011,053,1.0
4236.0,025,033,1.0
5454.0,017,023,1.0
2356.0,002,019,2.0
2358.0,010,014,1.0
5679.0,020,012,1.0
2233.0,014,020,1.0
4322.0,008,009,1.0
2666.0,008,021,1.0
5685.0,006,012,1.0
2322.0,013,057,1.0
4112.0,005,002,1.0
6020.0,005,026,1.0
4413.0,014,021,1.0
5517.0,017,036,1.0
5435.0,035,007,1.0
4318.0,015,009,1.0
5542.0,027,003,1.0
5017.0,020,018,1.0
2118.0,008,006,1.0
5671.0,007,032,1.0
4108.0,004,023,1.0
4019.0,008,032,1.0
5054.0,038,016,1.0
5063.0,022,057,1.0
2303.0,005,026,1.0
2209.0,039,031,1.0
5682.0,015,008,1.0
5669.0,010,035,1.0
5154.0,013,013,1.0
2231.0,009,035,1.0
2309.0,013,002,1.0
2637.0,003,030,1.0
2410.0,020,008,1.0
2508.0,004,002,1.0
2014.0,033,018,1.0
2763.0,003,010,1.0
2322.0,020,036,1.0
5527.0,007,020,1.0
2555.0,026,029,1.0
2354.0,018,030,1.0
4365.0,013,014,1.0
2125.0,030,020,1.0
2022.0,023,058,1.0
2559.0,009,006,1.0
2315.0,024,005,1.0
2697.0,010,005,1.0
2627.0,022,002,1.0
5476.0,017,009,1.0
2014.0,026,003,1.0
2156.0,013,025,1.0
2629.0,012,030,1.0
4422.0,015,013,1.0
2128.0,021,005,1.0
7462.0,022,008,1.0
2121.0,018,035,1.0
2215.0,011,007,1.0
2304.0,003,012,1.0
5057.0,008,010,1.0
2213.0,004,011,1.0
2283.0,015,017,1.0
2712.0,002,003,1.0
2134.0,023,017,1.0
2304.0,002,010,1.0
2571.0,017,063,1.0
2870.0,012,019,1.0
2214.0,015,005,1.0
5453.0,015,025,1.0
5180.0,012,028,2.0
4226.0,021,014,1.0
2570.0,019,005,1.0
2556.0,004,007,1.0
2629.0,028,029,1.0
5035.0,027,021,1.0
2209.0,001,012,1.0
2552.0,038,020,1.0
5089.0,021,014,1.0
5034.0,005,043,1.0
2633.0,007,009,1.0
2214.0,018,003,1.0
4257.0,011,012,1.0
2551.0,025,037,1.0
4261.0,026,024,1.0
2324.0,023,018,1.0
2301.0,014,007,1.0
2214.0,016,020,1.0
2246.0,024,012,1.0
2024.0,033,017,1.0
2315.0,016,026,1.0
2604.0,014,036,1.0
6004.0,014,019,1.0
2419.0,006,012,1.0
2568.0,019,028,1.0
2509.0,008,020,1.0
4254.0,007,003,1.0
2124.0,004,006,1.0
2555.0,034,011,1.0
2570.0,008,025,1.0
4112.0,003,021,1.0
4236.0,024,033,1.0
5442.0,012,014,1.0
2529.0,020,003,1.0
2005.0,020,003,1.0
2728.0,023,008,1.0
2042.0,012,054,1.0
2316.0,002,018,1.0
2229.0,002,031,1.0
5512.0,015,027,1.0
5478.0,003,008,1.0
2209.0,017,004,1.0
2304.0,003,006,1.0
2414.0,029,020,1.0
2631.0,013,043,1.0
2322.0,007,046,1.0
2661.0,022,016,1.0
5525.0,006,022,1.0
6019.0,008,011,1.0
5061.0,012,008,1.0
2783.0,012,033,1.0
4007.0,025,017,1.0
7411.0,005,013,1.0
2570.0,019,010,1.0
2570.0,008,027,1.0
2301.0,021,020,1.0
2209.0,018,011,1.0
2556.0,016,014,1.0
2209.0,025,004,1.0
2559.0,004,027,1.0
5474.0,018,006,1.0
2214.0,002,008,1.0
4305.0,027,016,1.0
5569.0,027,019,1.0
2618.0,021,023,1.0
6017.0,006,002,1.0
2631.0,020,032,1.0
2209.0,021,012,1.0
5493.0,004,018,1.0
5678.0,027,002,1.0
2604.0,036,003,1.0
2524.0,016,017,1.0
2617.0,019,012,1.0
2506.0,034,040,1.0
2264.0,010,022,1.0
2572.0,011,029,1.0
2209.0,022,008,1.0
2555.0,026,009,1.0
2538.0,027,028,1.0
2336.0,003,021,1.0
2331.0,022,013,1.0
6075.0,005,003,1.0
2604.0,014,078,1.0
5157.0,023,003,1.0
4245.0,002,013,1.0
2672.0,019,005,1.0
2622.0,016,002,1.0
2338.0,029,010,1.0
2315.0,024,001,1.0
2662.0,018,011,1.0
2315.0,024,026,1.0
2210.0,015,007,1.0
2694.0,013,021,1.0
2129.0,008,015,1.0
2628.0,014,022,1.0
2564.0,004,002,1.0
2565.0,011,036,1.0
2626.0,008,018,1.0
2638.0,014,013,1.0
2623.0,003,010,1.0
5210.0,020,003,1.0
2555.0,006,017,1.0
2127.0,002,018,1.0
2415.0,002,022,1.0
2224.0,007,042,1.0
2209.0,007,009,1.0
2697.0,009,019,1.0
2555.0,036,022,1.0
2638.0,014,006,1.0
2620.0,023,023,1.0
2210.0,003,048,1.0
4249.0,008,017,1.0
2654.0,023,055,1.0
2631.0,013,034,1.0
2604.0,013,010,1.0
2762.0,015,003,1.0
2034.0,010,004,1.0
2557.0,002,026,1.0
2308.0,021,002,1.0
2653.0,016,064,1.0
2129.0,022,001,1.0
2571.0,017,045,1.0
2555.0,009,004,1.0
2654.0,023,055,1.0
2538.0,013,013,1.0
2311.0,005,043,1.0
2222.0,034,006,1.0
2547.0,029,020,1.0
2514.0,014,040,1.0
2508.0,010,004,1.0
2568.0,015,032,1.0
2224.0,030,016,1.0
4301.0,009,016,1.0
2563.0,004,007,1.0
5044.0,021,024,1.0
2712.0,006,004,1.0
2210.0,006,010,1.0
2529.0,020,033,1.0
2564.0,009,004,1.0
2308.0,007,004,1.0
2570.0,003,009,1.0
2134.0,001,011,1.0
2166.0,028,006,1.0
5434.0,002,002,1.0
2558.0,035,013,1.0
2214.0,012,010,1.0
2633.0,038,004,1.0
2689.0,014,001,1.0
5551.0,029,004,1.0
2260.0,005,007,1.0
2556.0,020,006,1.0
2697.0,001,006,1.0
4321.0,014,022,1.0
2529.0,016,013,1.0
2130.0,019,029,1.0
2024.0,012,018,1.0
5092.0,005,001,1.0
2153.0,017,019,1.0
2174.0,025,027,1.0
2734.0,019,007,1.0
5185.0,027,003,1.0
2269.0,007,040,1.0
5589.0,031,023,1.0
5689.0,015,006,1.0
2212.0,023,025,1.0
5524.0,012,002,1.0
2045.0,015,008,1.0
2508.0,012,015,1.0
2695.0,018,011,1.0
5041.0,016,020,1.0
2629.0,018,003,1.0
2555.0,010,027,1.0
2321.0,013,063,1.0
2210.0,016,003,1.0
2783.0,006,007,1.0
2610.0,008,015,1.0
2356.0,035,048,1.0
2712.0,007,007,1.0
2507.0,022,008,1.0
4332.0,008,007,1.0
2556.0,003,044,1.0
2507.0,004,040,1.0
2645.0,003,009,1.0
2510.0,021,012,1.0
5514.0,006,002,1.0
5473.0,023,005,1.0
2213.0,004,018,1.0
2153.0,002,009,1.0
2529.0,021,006,1.0
2215.0,010,017,1.0
2615.0,013,011,1.0
2633.0,019,025,1.0
2669.0,023,017,1.0
2209.0,025,004,1.0
2507.0,023,002,1.0
2672.0,014,031,1.0
2616.0,021,052,1.0
2014.0,017,012,1.0
2537.0,008,005,1.0
2608.0,009,006,1.0
2694.0,016,001,1.0
5101.0,003,013,2.0
7349.0,009,039,1.0
2215.0,015,083,1.0
2231.0,002,041,1.0
2507.0,016,008,1.0
5156.0,026,018,1.0
2637.0,009,019,1.0
4359.0,007,035,1.0
2639.0,003,011,1.0
2631.0,013,037,1.0
7451.0,025,006,1.0
2219.0,021,011,1.0
2506.0,029,013,1.0
2078.0,002,028,1.0
2564.0,015,002,1.0
2631.0,013,044,1.0
2637.0,005,021,1.0
4125.0,006,013,1.0
2656.0,030,001,1.0
4122.0,019,022,1.0
2556.0,028,016,1.0
2163.0,005,002,1.0
2692.0,020,038,1.0
2571.0,015,039,1.0
5551.0,024,016,1.0
5049.0,034,012,1.0
2128.0,012,023,1.0
2169.0,019,019,1.0
5565.0,019,025,1.0
2316.0,018,006,1.0
2647.0,004,025,1.0
2415.0,022,020,1.0
2177.0,003,013,1.0
2692.0,020,058,1.0
2350.0,002,021,1.0
2104.0,026,013,1.0
2105.0,017,023,1.0
2336.0,035,017,1.0
2111.0,004,021,1.0
2660.0,002,006,1.0
5685.0,012,005,1.0
2345.0,006,017,1.0
2022.0,014,002,1.0
2104.0,002,026,1.0
2770.0,006,005,1.0
2683.0,013,008,1.0
2164.0,020,018,1.0
2538.0,029,001,1.0
2021.0,017,001,1.0
2683.0,010,013,1.0
2163.0,008,008,1.0
2332.0,008,007,1.0
2290.0,007,004,1.0
5215.0,018,022,1.0
2129.0,023,007,1.0
2315.0,005,022,1.0
2259.0,008,012,1.0
2645.0,017,019,1.0
2161.0,022,021,1.0
2176.0,004,002,1.0
2501.0,021,018,1.0
2221.0,013,008,1.0
2656.0,010,028,1.0
2660.0,003,016,1.0
2510.0,018,017,1.0
2231.0,012,024,1.0
2364.0,003,066,1.0
4214.0,015,028,1.0
2551.0,044,010,1.0
2148.0,014,013,1.0
2044.0,015,024,1.0
4008.0,018,005,1.0
2120.0,016,018,1.0
2745.0,012,040,1.0
5526.0,039,022,2.0
2132.0,008,001,1.0
2346.0,024,001,1.0
2692.0,022,018,1.0
2335.0,036,016,1.0
2076.0,009,034,1.0
2644.0,016,030,1.0
2005.0,021,009,1.0
2105.0,010,003,1.0
2355.0,012,037,1.0
2728.0,021,018,1.0
5191.0,003,002,1.0
2350.0,002,039,1.0
5478.0,017,039,1.0
2656.0,003,001,1.0
2377.0,013,013,1.0
6072.0,027,014,1.0
2660.0,006,005,1.0
2237.0,009,019,1.0
5084.0,009,018,1.0
2121.0,018,019,1.0
7346.0,008,011,1.0
2166.0,026,006,1.0
2292.0,007,013,1.0
4244.0,028,010,1.0
2135.0,018,001,1.0
2101.0,018,010,1.0
2656.0,027,001,1.0
2660.0,004,021,1.0
5111.0,013,007,1.0
2336.0,035,019,1.0
2787.0,029,002,1.0
2501.0,022,066,1.0
2616.0,007,025,1.0
2218.0,009,009,1.0
5478.0,003,003,1.0
2128.0,008,002,1.0
2132.0,007,009,1.0
2176.0,004,002,1.0
2410.0,017,031,1.0
2163.0,023,007,1.0
2263.0,025,032,1.0
2242.0,020,014,1.0
2190.0,006,016,1.0
2074.0,025,013,1.0
2112.0,020,003,1.0
2168.0,023,045,1.0
2785.0,007,011,1.0
2175.0,011,010,1.0
2218.0,011,008,1.0
5516.0,007,003,1.0
2231.0,002,013,1.0
2763.0,018,008,1.0
2164.0,016,010,1.0
6087.0,018,001,1.0
2622.0,004,010,1.0
2408.0,011,001,1.0
2289.0,023,022,1.0
2126.0,033,005,1.0
2275.0,005,014,1.0
2076.0,002,046,1.0
2129.0,016,017,1.0
2159.0,026,002,1.0
2644.0,013,017,1.0
2276.0,021,006,1.0
5678.0,028,013,1.0
2650.0,003,024,1.0
5511.0,024,029,1.0
4214.0,012,026,1.0
2688.0,020,001,1.0
2075.0,016,012,1.0
2543.0,010,043,1.0
2023.0,006,006,1.0
2161.0,022,032,1.0
4239.0,007,021,1.0
2504.0,016,030,1.0
2527.0,002,017,1.0
2161.0,016,011,1.0
2074.0,025,019,1.0
2115.0,011,023,1.0
2337.0,018,032,1.0
6014.0,007,010,1.0
2290.0,004,027,1.0
2174.0,002,023,1.0
2781.0,008,020,1.0
2694.0,013,008,1.0
2364.0,003,066,1.0
2209.0,030,015,1.0
2036.0,008,013,1.0
5188.0,002,044,1.0
2684.0,006,010,1.0
2112.0,016,019,1.0
2218.0,010,003,1.0
2324.0,010,013,1.0
2785.0,010,015,1.0
2161.0,014,001,1.0
5510.0,007,013,1.0
2660.0,002,035,1.0
5524.0,024,004,1.0
2040.0,030,019,1.0
2164.0,006,030,1.0
2190.0,012,004,1.0
2169.0,016,021,1.0
2040.0,016,011,1.0
7413.0,013,025,1.0
5089.0,013,035,1.0
2233.0,016,007,1.0
2332.0,013,010,1.0
2126.0,020,018,1.0
2168.0,026,085,1.0
2159.0,017,014,1.0
2552.0,015,029,1.0
2405.0,009,018,1.0
2625.0,009,005,1.0
2650.0,024,008,1.0
2120.0,003,014,1.0
2783.0,023,012,1.0
2350.0,002,043,1.0
2404.0,016,011,1.0
6014.0,004,011,1.0
2107.0,013,035,1.0
2660.0,002,008,1.0
2506.0,017,006,1.0
2126.0,013,004,1.0
4004.0,010,019,1.0
2650.0,018,005,1.0
2542.0,017,013,1.0
2119.0,002,014,1.0
5084.0,025,014,1.0
2688.0,004,013,1.0
7451.0,027,022,1.0
2335.0,035,014,1.0
2321.0,013,063,2.0
2787.0,004,022,1.0
2650.0,013,002,1.0
2026.0,020,026,1.0
2190.0,012,064,1.0
2728.0,025,013,1.0
2336.0,027,006,1.0
2348.0,006,063,1.0
2508.0,024,021,1.0
2201.0,021,019,1.0
4243.0,011,013,1.0
2106.0,028,023,1.0
2673.0,015,115,1.0
6018.0,029,003,1.0
7456.0,032,001,1.0
2103.0,009,010,1.0
2129.0,032,029,1.0
5136.0,006,014,1.0
2156.0,022,010,1.0
2727.0,012,053,1.0
5671.0,020,005,1.0
2119.0,002,003,1.0
2364.0,012,015,1.0
2761.0,007,008,1.0
2337.0,004,023,1.0
2040.0,015,012,1.0
2673.0,015,052,1.0
2785.0,006,027,1.0
2169.0,019,006,1.0
2660.0,001,013,1.0
2132.0,010,014,1.0
2531.0,024,032,1.0
5453.0,007,002,1.0
2128.0,024,015,1.0
2177.0,009,018,1.0
4246.0,004,019,1.0
5423.0,006,014,1.0
2645.0,019,005,1.0
2024.0,011,025,1.0
2369.0,001,002,1.0
2103.0,011,010,1.0
2786.0,012,004,1.0
2103.0,002,031,1.0
2786.0,008,015,1.0
2041.0,010,022,1.0
2038.0,010,013,1.0
5529.0,001,025,1.0
2650.0,024,009,1.0
2075.0,020,013,1.0
2512.0,003,007,1.0
2669.0,007,033,1.0
2650.0,023,009,1.0
2673.0,017,050,1.0
2180.0,001,008,1.0
2023.0,008,003,1.0
2305.0,031,023,1.0
2669.0,007,033,1.0
5528.0,006,009,1.0
2169.0,012,027,1.0
2075.0,003,006,1.0
2276.0,016,019,1.0
2688.0,034,022,1.0
2106.0,003,099,1.0
2132.0,011,026,1.0
2161.0,015,007,1.0
2120.0,013,002,1.0
5179.0,017,018,1.0
2175.0,024,002,1.0
2333.0,012,040,1.0
4261.0,024,096,1.0
2272.0,009,009,1.0
2159.0,026,015,1.0
2378.0,010,016,1.0
2167.0,011,016,1.0
2715.0,008,020,1.0
4334.0,023,007,1.0
5052.0,022,026,1.0
2204.0,025,040,1.0
2653.0,023,***,6.0
2109.0,005,011,1.0
2728.0,026,015,1.0
4110.0,030,014,1.0
2378.0,026,013,1.0
2169.0,019,021,1.0
5507.0,007,021,1.0
2781.0,025,011,1.0
2231.0,011,039,1.0
2181.0,013,018,1.0
5686.0,015,023,1.0
2647.0,004,017,1.0
5514.0,001,026,1.0
2206.0,034,022,2.0
6023.0,009,009,1.0
5024.0,011,015,1.0
2871.0,013,024,1.0
2107.0,003,014,1.0
5684.0,013,021,1.0
2120.0,016,023,1.0
2161.0,005,014,1.0
2337.0,004,022,1.0
2036.0,017,015,1.0
2126.0,025,009,1.0
2163.0,012,007,1.0
5021.0,007,005,1.0
2407.0,008,013,1.0
2102.0,016,068,4.0
2161.0,009,012,1.0
2233.0,007,031,1.0
2656.0,007,023,1.0
2315.0,024,009,1.0
2102.0,005,004,1.0
2204.0,030,002,1.0
2035.0,004,021,1.0
5534.0,021,019,1.0
5035.0,027,021,1.0
4004.0,011,007,1.0
2106.0,017,011,1.0
2172.0,008,017,1.0
2619.0,003,008,1.0
5087.0,021,016,1.0
2106.0,022,009,1.0
2315.0,024,027,1.0
2644.0,005,032,1.0
2103.0,016,026,1.0
2335.0,033,020,1.0
2660.0,002,018,1.0
4311.0,013,004,1.0
2728.0,027,015,1.0
2647.0,005,020,1.0
2304.0,022,009,1.0
2120.0,004,016,1.0
2146.0,023,014,1.0
2035.0,018,001,1.0
2116.0,015,018,1.0
2656.0,030,020,1.0
2139.0,020,029,1.0
2502.0,004,017,1.0
5071.0,001,020,1.0
2126.0,021,008,1.0
5435.0,011,025,1.0
5063.0,013,021,1.0
2115.0,003,005,1.0
2242.0,008,032,1.0
5202.0,011,019,1.0
7463.0,003,022,1.0
2023.0,008,004,1.0
2656.0,017,019,1.0
2343.0,014,001,1.0
2638.0,029,017,1.0
2265.0,022,012,1.0
6031.0,031,011,1.0
2346.0,020,002,1.0
2167.0,011,006,1.0
2131.0,025,002,1.0
5445.0,011,015,1.0
2020.0,006,037,1.0
2556.0,028,010,1.0
4214.0,011,042,1.0
2245.0,015,002,1.0
5437.0,004,019,2.0
2649.0,019,021,1.0
2401.0,028,022,1.0
2170.0,010,024,1.0
5437.0,004,019,2.0
5685.0,009,031,1.0
2424.0,003,010,1.0
4248.0,031,010,1.0
2020.0,022,026,1.0
5003.0,027,023,1.0
2621.0,018,013,1.0
2346.0,007,002,1.0
5076.0,009,011,11.0
5188.0,003,051,1.0
7421.0,018,028,1.0
2151.0,002,004,1.0
4236.0,005,001,1.0
5052.0,001,025,1.0
2153.0,010,005,1.0
5513.0,012,018,1.0
2785.0,011,039,1.0
2405.0,005,006,1.0
5438.0,017,006,1.0
2685.0,015,011,1.0
4316.0,005,014,1.0
2159.0,010,004,1.0
5591.0,016,014,1.0
4258.0,009,011,1.0
5594.0,028,010,1.0
2153.0,009,015,1.0
4321.0,006,022,1.0
2731.0,004,018,1.0
2132.0,011,028,1.0
2558.0,043,024,1.0
4318.0,038,018,1.0
2544.0,021,019,1.0
2712.0,014,027,1.0
4238.0,017,038,1.0
5579.0,027,022,1.0
5460.0,006,019,1.0
5073.0,014,001,1.0
2341.0,012,008,1.0
2690.0,019,002,1.0
4245.0,003,029,1.0
2233.0,005,020,1.0
2213.0,002,024,1.0
2261.0,034,027,1.0
4107.0,021,005,1.0
2026.0,007,012,1.0
2355.0,019,019,1.0
5017.0,009,016,1.0
2074.0,007,018,1.0
2010.0,012,006,1.0
2035.0,018,020,1.0
2301.0,016,016,1.0
5591.0,016,014,1.0
5550.0,020,032,1.0
5527.0,008,005,1.0
2508.0,009,013,1.0
2121.0,018,039,1.0
2618.0,024,029,1.0
5437.0,015,014,1.0
4230.0,009,039,1.0
5005.0,003,011,1.0
5007.0,017,022,1.0
2785.0,007,008,1.0
4324.0,028,026,1.0
5471.0,012,006,1.0
2549.0,016,016,1.0
2263.0,033,030,1.0
7410.0,010,002,1.0
2558.0,042,021,1.0
2238.0,015,003,1.0
5690.0,029,012,1.0
2169.0,010,018,1.0
2420.0,016,023,1.0
2534.0,014,009,1.0
2662.0,018,002,1.0
2113.0,020,013,1.0
2148.0,018,006,1.0
5041.0,007,013,1.0
2781.0,002,022,1.0
4301.0,021,015,1.0
2694.0,017,005,1.0
2682.0,008,016,1.0
2116.0,015,048,1.0
2305.0,026,009,1.0
2326.0,011,007,1.0
5092.0,013,025,1.0
2202.0,015,010,1.0
5042.0,028,016,1.0
5041.0,007,013,1.0
2330.0,013,008,1.0
2676.0,010,030,1.0
2648.0,013,039,1.0
5214.0,020,016,1.0
5041.0,007,013,1.0
2668.0,012,014,1.0
2626.0,011,031,1.0
6067.0,015,041,1.0
6067.0,013,004,2.0
2620.0,003,006,1.0
5586.0,019,009,1.0
2503.0,012,006,1.0
2126.0,024,026,1.0
4403.0,013,002,1.0
2326.0,005,012,1.0
4107.0,012,025,1.0
2785.0,011,051,1.0
2782.0,015,006,1.0
4239.0,005,009,1.0
2508.0,001,019,1.0
5442.0,003,013,1.0
6065.0,004,010,1.0
2231.0,021,044,1.0
5518.0,026,005,1.0
2201.0,011,013,1.0
2639.0,020,008,1.0
2508.0,027,026,1.0
2761.0,027,016,1.0
2213.0,001,033,1.0
6014.0,033,015,1.0
5219.0,017,034,1.0
5505.0,003,002,1.0
2603.0,015,067,1.0
5043.0,011,016,1.0
5437.0,019,014,1.0
2204.0,005,014,1.0
2619.0,028,015,1.0
2502.0,015,030,1.0
5529.0,001,025,1.0
2204.0,025,027,1.0
2319.0,012,011,1.0
5015.0,039,021,1.0
4318.0,042,019,1.0
6074.0,003,035,1.0
5002.0,028,025,1.0
2419.0,018,001,1.0
5588.0,027,023,1.0
5063.0,003,037,1.0
2215.0,022,011,1.0
2624.0,004,027,1.0
6048.0,003,005,1.0
6033.0,015,032,1.0
2078.0,001,026,1.0
2533.0,015,001,1.0
2265.0,018,041,1.0
2646.0,008,011,1.0
2706.0,008,037,1.0
2168.0,024,035,1.0
5159.0,016,005,1.0
5153.0,012,009,1.0
5521.0,007,013,1.0
2551.0,041,035,1.0
5052.0,012,023,1.0
2106.0,032,049,1.0
2156.0,012,018,1.0
2677.0,017,005,1.0
2122.0,028,015,1.0
4106.0,004,011,1.0
4122.0,037,009,1.0
4302.0,024,007,1.0
4303.0,004,015,1.0
2322.0,012,057,1.0
2679.0,024,002,1.0
2747.0,018,057,1.0
6050.0,009,028,1.0
2159.0,010,028,1.0
2527.0,019,012,1.0
4356.0,009,005,1.0
5587.0,016,016,1.0
2124.0,010,015,1.0
4232.0,023,012,1.0
2248.0,007,076,1.0
2782.0,025,006,1.0
5179.0,012,031,1.0
2021.0,003,010,1.0
5460.0,008,025,1.0
4327.0,019,016,1.0
5442.0,003,013,1.0
2159.0,019,021,1.0
2638.0,017,006,1.0
2033.0,011,015,1.0
2529.0,012,006,1.0
5044.0,008,010,1.0
6040.0,009,019,1.0
2537.0,013,012,1.0
6061.0,004,033,1.0
2243.0,017,001,1.0
2259.0,001,009,1.0
2512.0,018,056,1.0
6075.0,033,005,1.0
5589.0,026,015,1.0
5455.0,003,006,1.0
2354.0,018,043,1.0
2128.0,019,017,1.0
2646.0,008,023,1.0
5484.0,036,022,1.0
5671.0,016,010,1.0
4387.0,023,001,1.0
4005.0,026,015,1.0
2604.0,014,054,1.0
2249.0,014,001,1.0
2679.0,002,001,1.0
5178.0,016,028,1.0
2112.0,015,016,1.0
2645.0,003,008,1.0
2414.0,009,031,1.0
2216.0,022,012,1.0
5504.0,020,015,1.0
2036.0,005,001,1.0
2667.0,001,013,1.0
2513.0,026,006,1.0
2238.0,012,058,1.0
5437.0,019,014,1.0
2103.0,003,008,1.0
2325.0,030,004,1.0
2357.0,028,010,1.0
5036.0,025,019,1.0
2728.0,024,003,1.0
5505.0,014,011,1.0
2305.0,023,003,1.0
5402.0,002,007,1.0
5402.0,028,006,1.0
2305.0,020,016,1.0
5069.0,030,018,1.0
2031.0,003,047,1.0
2301.0,019,025,1.0
2238.0,020,011,1.0
2527.0,029,015,1.0
2664.0,002,027,1.0
2639.0,020,010,1.0
5520.0,003,049,1.0
2128.0,008,004,1.0
5178.0,016,028,1.0
5469.0,036,019,1.0
2316.0,024,013,1.0
2610.0,009,018,1.0
2647.0,007,019,1.0
2026.0,002,005,1.0
2684.0,005,010,1.0
4221.0,007,014,1.0
2135.0,014,001,1.0
2105.0,021,001,2.0
7422.0,012,024,1.0
6014.0,030,018,1.0
4388.0,010,019,1.0
2336.0,002,013,1.0
5051.0,037,028,1.0
4301.0,015,001,1.0
2414.0,032,007,1.0
2619.0,027,021,1.0
2357.0,003,003,1.0
5087.0,009,010,1.0
2324.0,014,017,1.0
2428.0,010,028,1.0
2106.0,014,003,1.0
5480.0,026,003,2.0
4217.0,028,023,1.0
2542.0,014,018,1.0
4236.0,009,008,1.0
2366.0,004,016,1.0
4233.0,014,012,1.0
2638.0,012,017,1.0
2683.0,027,005,1.0
2769.0,005,010,1.0
2316.0,012,035,1.0
6012.0,010,036,1.0
4312.0,018,003,1.0
2417.0,014,010,1.0
6017.0,022,005,1.0
5067.0,014,004,1.0
2181.0,024,005,1.0
5178.0,016,028,1.0
2234.0,004,038,1.0
2407.0,017,017,1.0
6071.0,003,029,1.0
6075.0,018,027,1.0
2405.0,018,034,1.0
2325.0,024,017,1.0
5591.0,016,014,1.0
5536.0,018,008,1.0
2506.0,012,013,1.0
2404.0,013,018,1.0
2369.0,035,015,1.0
5022.0,012,033,1.0
2131.0,013,012,1.0
4358.0,010,020,1.0
2221.0,009,011,1.0
2404.0,013,028,1.0
